date,sentiment_score
2022-02-26,0.40080000000000005
2022-02-27,0.03715
2022-02-28,0.4404
2022-03-01,-0.8402
2022-03-02,0.1531
2022-03-03,0.1909
2022-03-04,-0.0191
2022-03-05,-0.3818
2022-03-06,0.1124
2022-03-07,0.44025000000000003
2022-03-08,0.172
2022-03-09,0.20095
2022-03-10,0.0
2022-03-11,0.2263
2022-03-12,0.4588
2022-03-13,0.5574
2022-03-14,0.042899999999999994
2022-03-15,0.40080000000000005
2022-03-16,0.0258
2022-03-17,0.0
2022-03-18,0.4404
2022-03-19,0.0
2022-03-20,-0.3612
2022-03-21,0.27695000000000003
2022-03-22,0.5328999999999999
2022-03-23,0.3167
2022-03-24,0.24914999999999998
2022-03-25,0.5423
2022-03-27,0.5423
2022-03-28,0.4019
2022-03-29,0.0
2022-03-30,0.28595
2022-03-31,0.3818
2022-04-01,0.21075
2022-04-02,0.1909
2022-04-03,0.0
2022-04-04,0.25
2022-04-05,-0.06545000000000001
2022-04-06,0.41000000000000003
2022-04-07,0.4404
2022-04-08,0.5207499999999999
2022-04-09,0.49365000000000003
2022-04-10,0.5152
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,0.296
2022-04-14,0.0
2022-04-15,0.4767
2022-04-16,0.6259
2022-04-18,0.5395
2022-04-19,0.0386
2022-04-20,0.2023
2022-04-21,0.0
2022-04-22,0.296
2022-04-23,0.296
2022-04-24,0.18769999999999998
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.54125
2022-04-29,0.12219999999999999
2022-04-30,0.34
2022-05-01,0.7917000000000001
2022-05-02,0.5423
2022-05-03,0.6597
2022-05-04,0.5326500000000001
2022-05-05,0.0
2022-05-06,0.08399999999999999
2022-05-07,0.0
2022-05-08,0.4404
2022-05-09,0.0772
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.1027
2022-05-13,-0.0772
2022-05-14,0.8591
2022-05-16,0.0
2022-05-17,0.4111
2022-05-18,0.296
2022-05-19,0.29375
2022-05-20,0.1806
2022-05-21,0.3612
2022-05-22,-0.4215
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.064
2022-05-26,0.1655
2022-05-27,0.318
2022-05-28,0.15295
2022-05-29,0.6705
2022-05-30,0.4767
2022-05-31,0.5328999999999999
2022-06-01,0.0
2022-06-02,0.0129
2022-06-03,0.1255
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.6808
2022-06-07,0.37985
2022-06-08,0.31245
2022-06-09,0.27985
2022-06-10,0.2553
2022-06-11,0.21075
2022-06-13,0.2023
2022-06-14,0.33155
2022-06-15,0.6369
2022-06-16,0.0
2022-06-17,0.043149999999999966
2022-06-19,0.5719
2022-06-21,0.46775
2022-06-22,0.296
2022-06-23,0.37929999999999997
2022-06-24,0.2263
2022-06-25,0.4767
2022-06-26,0.3818
2022-06-27,0.1591
2022-06-28,0.4728
2022-06-29,0.3477
2022-06-30,0.5106
2022-07-01,-0.0772
2022-07-03,-0.28595
2022-07-04,0.2263
2022-07-05,0.1531
2022-07-06,0.1806
2022-07-07,0.3309
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.6249
2022-07-11,0.2294
2022-07-12,-0.06265
2022-07-13,0.1591
2022-07-14,0.0
2022-07-15,0.2732
