date,open,high,low,close,adjClose,changePercent,vwap,return,return_squared,realized_vol,implied_vol,news_sentiment,press_sentiment,weighted_average_sentiment,h.1,h.2,h.3,h.4,h.5
2021-10-19,222.76,223.79,220.37,222.9,222.56,0.0628474605595088,222.35,0.0030600306003061,9.363787274809892e-06,0.0141073023383535,0.0142404358870579,0.4939,,0.4939,0.02716684538576324,0.025603173081701337,0.025269947370612323,0.024050434742162813,0.025795582670676814
2021-10-20,223.05,224.33,219.82,221.03,220.69,-0.9056283222735488,221.73,-0.0083894122925078,7.038223861368251e-05,0.0177444362827285,0.0291116650241831,0.8442,,0.8442,0.02497369559216891,0.024781286732076035,0.023666896305956295,0.02303978804979113,0.02467952908341893
2021-10-21,220.97,227.11,220.83,226.92,226.57,2.6926718437223505,224.95,0.0266479663394108,0.0007101141100263,0.0133941300721141,0.0297276022428925,0.0,0.0,0.0,0.024864301791278583,0.023733691286332938,0.023091144879139606,0.02502999607925165,0.026067706278023257
2021-10-22,228.23,231.3,225.61,227.26,226.91,-0.4250103040793973,228.06,0.0014983254010223,2.244979007348783e-06,0.0137351816708365,0.0295455864523713,0.4819,,0.4819,0.02310659686504027,0.02259724761106842,0.024690393587924266,0.023566068753920078,0.02472239392162979
2021-10-25,229.73,233.55,227.7,231.66,231.3,0.8401201556630796,230.97,0.0193610842207163,0.0003748515822016,0.0142404358870577,0.027800787138756,0.0,,0.0,0.022428791821654148,0.024572110347805445,0.02347337715216813,0.024065206219369546,0.024966130326239643
2021-10-26,239.89,252.59,239.24,247.17,246.79,3.034723844406704,246.33,0.066951566951567,0.0044825123172701,0.029111665024183,0.0284909723817928,0.23075,,0.23075,0.028169991090984725,0.026396556169733805,0.02623389323793816,0.0377551798012926,0.03616916946251113
2021-10-27,244.74,250.9,242.82,244.51,244.13,-0.093981366062321,246.08,-0.0107618238459359,0.0001158168524909,0.0297276022428924,0.0146035975601769,0.0,,0.0,0.02577713504724411,0.025756357732947915,0.037508345270498934,0.03422860607515381,0.03310506709141399
2021-10-28,248.78,249.5,245.23,249.41,249.02,0.2532378014841872,248.05,0.0200400801603206,0.000401604812832,0.0295455864523712,0.0077422934254646,0.46295,,0.46295,0.025511874418087926,0.03737976489104243,0.034123191534002395,0.03229491013455224,0.03157768830581278
2021-10-29,250.01,257.09,250.0,255.67,255.27,2.2639106888506553,254.25,0.0250992341926947,0.0006299715570597,0.0278007871387559,0.0472006901564093,-0.2732,,-0.2732,0.037366441703868034,0.03411197963937744,0.03228604580869177,0.0315109622824799,0.03308510334450566
2021-11-01,256.49,258.94,252.27,258.27,257.87,0.6939838081010616,256.49,0.0101693589392575,0.0001034158612354,0.0284909723817927,0.0503099610244631,0.5106,,0.5106,0.03319606278693698,0.03154407408265121,0.03094353239543563,0.028879497698645916,0.03037357807773175
2021-11-02,258.22,266.78,258.0,264.01,263.6,2.242277506613439,262.93,0.022224803500213,0.000493941890623,0.0146035975601768,0.0488516409552586,0.148,,0.148,0.03108109566462251,0.030581499677707475,0.0285894769227182,0.02828411910192944,0.0295360160015379
2021-11-03,266.7,267.84,262.35,265.98,265.57,-0.2699666170243834,265.39,0.0074618385667211,5.567903479580659e-05,0.0077422934254643,0.0522352069608401,0.0,0.0,0.0,0.029863322203869398,0.028000166763079204,0.02783948968927379,0.02624641971499673,0.027854912942913125
2021-11-04,272.29,313.65,271.18,298.01,297.55,9.445811506069628,294.28,0.1204225881645235,0.0145015997402424,0.0472006901564092,0.0609748154430992,0.3265,,0.3265,0.037854840131502344,0.03568755145576348,0.03258740634460443,0.059323181989787345,0.0546656561487747
2021-11-05,301.87,314.0,294.1,297.52,297.06,-1.441019668085928,301.87,-0.0016442401261702,2.7035255925083923e-06,0.0503099610244631,0.0304523158078279,0.2023,,0.2023,0.03471884891918324,0.03177331776386692,0.05899181007687872,0.05196180547784236,0.048349390798169814
2021-11-08,301.49,311.0,299.07,308.04,307.56,2.1725494103469307,306.04,0.0353589674643721,0.0012502565801465,0.0488516409552585,0.0303809573823608,0.25,,0.25,0.0318069610505236,0.05900573644508015,0.051973636167826534,0.048442808607938884,0.045142906791870406
2021-11-09,322.82,323.1,299.64,306.57,306.1,-5.033764837258057,309.77,-0.0047721075185042,2.2773010168164403e-05,0.05223520696084,0.025373041808767,0.296,0.0,0.1775999999999999,0.05860478631656977,0.05162395124917746,0.04816220725735131,0.0428782699822813,0.04578862406730147
2021-11-10,293.56,308.5,287.78,294.59,294.13,0.3508645615946549,296.96,-0.0390775353100434,0.0015270537659076,0.0609748154430991,0.0258285800980078,0.296,,0.296,0.05073534437862165,0.047431238448021745,0.042264163341967274,0.04137761615414299,0.04296302017224031
2021-11-11,304.68,305.9,297.77,303.9,303.43,-0.2560059793621014,302.52,0.0316032451882277,0.0009987651064272,0.0304523158078279,0.0231543180476096,0.5574,,0.5574,0.046632650056565944,0.041575852555301704,0.04085248474677144,0.039093267105107174,0.04044831017146354
2021-11-12,300.1,306.8,296.3,303.9,303.43,1.2662405611547989,302.33,0.0,0.0,0.0303809573823607,0.0434427944691041,0.4767,,0.4767,0.04030950233305244,0.0398655705807074,0.03832328767704435,0.03460820212743985,0.03590841936717881
2021-11-15,305.52,306.44,292.47,300.25,299.79,-1.7249244533063954,299.72,-0.0120105297795326,0.000144252825585,0.0253730418087669,0.0451919742703413,0.5264,0.0,0.3158399999999999,0.038970007280217454,0.03760898520966967,0.03401679150291982,0.03147963188181044,0.03339805161459068
2021-11-16,297.59,303.9,297.06,302.03,301.56,1.491986645948942,301.0,0.0059283930058284,3.514584363155605e-05,0.0258285800980077,0.0489618506513371,0.34,,0.34,0.036656440602252975,0.03320838451905572,0.030826966082956687,0.028572634154730846,0.030873014027672934
2021-11-17,304.18,305.09,288.0,292.61,292.16,-3.803671597822684,295.23,-0.0311889547395952,0.0009727508977485,0.0231543180476095,0.049756502813986,0.2263,0.0,0.1357799999999999,0.03294098401770089,0.03060576967478043,0.02839414198318544,0.029637329825817273,0.030862126423141106
2021-11-18,323.67,327.6,313.21,316.75,316.26,-2.137983971965912,319.19,0.0824988893065854,0.0068060667368202,0.043442794469104,0.0439534314748121,0.296,,0.296,0.03477809414737499,0.031871647389013984,0.03217438975903488,0.04588739303016563,0.04349661374757869
2021-11-19,322.43,330.88,319.05,329.85,329.34,2.3012787771266625,326.59,0.0413575374901342,0.0017104459072478,0.0451919742703412,0.0348709722061581,0.0,,0.0,0.032244203396444356,0.032458308916136644,0.04603676881406437,0.04464222911554582,0.04216759539204738
2021-11-22,335.17,346.47,319.0,319.56,319.07,-4.6573423619493,328.34,-0.0311959981809913,0.0009731903025084,0.0489618506513371,0.0407574728641869,0.0,,0.0,0.03240942544750382,0.04601030388286539,0.04462180858070734,0.042008355487577885,0.040117757250163685
2021-11-23,315.35,323.6,308.8,317.46,316.97,0.669093058460254,316.62,-0.00657153586181,4.3185083583055286e-05,0.049756502813986,0.0388226825662681,0.0,,0.0,0.04548538909727223,0.04420644507209494,0.04167845318564064,0.03750219362850707,0.03906365333752279
2021-11-24,314.61,328.55,309.28,326.74,326.23,3.8555689832921174,321.52,0.0292320292320293,0.0008545115330222,0.043953431474812,0.0434413822208799,0.128,,0.128,0.04354653767695003,0.04114129651248142,0.03705571149864758,0.035793557851134576,0.03742725881387438
2021-11-26,326.0,327.1,313.5,315.03,314.54,-3.3650309815951,318.54,-0.0358388933096652,0.0012844262736615,0.034870972206158,0.042276145335468,0.4019,,0.4019,0.04078515861961929,0.03675202150042749,0.03555849240839793,0.03574161753422216,0.03682051756533925
2021-11-29,323.66,334.12,320.36,333.76,333.24,3.120560426119258,329.41,0.0594546551122117,0.003534856014512,0.0407574728641868,0.0441365026205019,0.33335,,0.33335,0.03794666890014399,0.03650975144902813,0.03645218563155932,0.04162903770477941,0.04068909068067099
2021-11-30,331.69,333.53,318.64,326.76,326.25,-1.4863251741908006,326.31,-0.020973154362416,0.0004398732039097,0.0388226825662681,0.0259434427782896,0.3818,,0.3818,0.03585071148759113,0.035946157730013584,0.04129846469178073,0.038131551399903194,0.03767766303611737
2021-12-01,332.19,332.89,313.8,314.35,313.9,-5.37041930599705,320.35,-0.037978944791284,0.0014424002474594,0.0434413822208799,0.0517253786566268,0.1366,,0.1366,0.03605022622425683,0.0413680936832294,0.03818798621682943,0.03809565013093904,0.037681676005738206
2021-12-02,312.14,324.78,310.25,321.26,320.8,2.921764132035432,318.76,0.0219818673453155,0.000483202491987,0.0422761453354679,0.0488524990560203,0.0,,0.0,0.04089484728333678,0.03779437381049282,0.03780078523812723,0.0354308123933151,0.03661988887820248
2021-12-03,320.0,321.29,301.3,306.93,306.49,-4.084377187499992,309.84,-0.0446056153894042,0.0019896609242674,0.0441365026205019,0.0510953937694178,0.21395,,0.21395,0.03799399635457394,0.0379542083878336,0.035553331465958675,0.03748292043517819,0.03756566968202702
2021-12-06,298.8,302.41,280.38,300.37,299.94,0.5254374374339106,294.39,-0.0213729514873097,0.0004568030552788,0.0259434427782896,0.0473208761627707,0.2467,,0.2467,0.037329203195053215,0.03504129453948251,0.03712036211483951,0.034817822473632534,0.035472502676168964
2021-12-07,309.57,324.49,306.51,324.27,323.81,4.748516221728171,318.42,0.0795685321436894,0.0063311513075013,0.0517253786566267,0.0556921684288294,0.0,,0.0,0.03825368801773504,0.03948167042062363,0.03671008062051642,0.04747203658833403,0.04526296810981231
2021-12-08,319.99,322.9,314.21,318.26,317.81,-0.5406356617592804,318.46,-0.0185339377679094,0.0003435068491847,0.0488524990560202,0.028891946033104,0.08895,,0.08895,0.03879952408294399,0.03614702266087254,0.047147617397967925,0.0426967086318096,0.04166065431069713
2021-12-09,317.34,322.05,304.28,304.9,304.47,-3.9200863921357056,310.41,-0.0419782567711933,0.0017621740415482,0.0510953937694178,0.0542306728560234,0.0,,0.0,0.03631599258079139,0.04724726511561385,0.0427790533437211,0.04227727309884795,0.040924471618042205
2021-12-10,311.5,313.05,298.61,301.98,301.55,-3.0561762439807416,304.55,-0.0095769104624465,9.171721400571868e-05,0.0473208761627706,0.059369360061548,0.4496,,0.4496,0.04662390405129901,0.04225037362076602,0.041877562449091715,0.037781703889682064,0.03950558317609664
2021-12-13,302.49,302.94,281.16,281.61,281.21,-6.9027094086650544,288.57,-0.0674547983310153,0.0045501498178779,0.0556921684288293,0.0594261271568122,0.4215,,0.4215,0.043570751252597406,0.042904346646251715,0.03863414000899511,0.04516301326296309,0.04436084212767459
2021-12-14,276.99,286.78,272.5,283.37,282.97,2.3033341385369344,280.88,0.0062497780618586,3.905972582248989e-05,0.0288919460331039,0.0516892519280912,0.6249,,0.6249,0.04185833509021096,0.03774233155148992,0.04459518113760973,0.03991355994729251,0.04010367812406411
2021-12-15,284.0,305.0,278.38,304.59,304.16,7.249998591549291,295.99,0.0748844267212478,0.0056076773653699,0.0542306728560233,0.0566921079413084,0.0,,0.0,0.040104052459060666,0.04615159757067542,0.0412162451551426,0.04884132811237738,0.04662460545814247
2021-12-16,311.52,311.6,280.93,283.87,283.47,-8.875833004732158,292.13,-0.0680258708427721,0.0046275191039175,0.0593693600615479,0.0429584459154338,0.20155,0.4019,0.28169,0.04768583769785699,0.04253680725585688,0.049681341468589144,0.05274879349941382,0.05090835034486908
2021-12-17,279.85,289.22,277.6,278.01,277.61,-0.6574936432197129,281.61,-0.0206432521929053,0.0004261438610998,0.0594261271568122,0.0255954246417774,0.3111,,0.3111,0.04148816991526249,0.04899536521584394,0.052266474720499036,0.04710835726072728,0.04550985104594145
2021-12-20,273.05,281.44,271.45,277.19,276.8,1.5162110170098262,276.69,-0.0029495341894175,8.699751934543154e-06,0.0516892519280911,0.023134774577906,0.48355,,0.48355,0.04815477488167501,0.05166283223537003,0.046607437776194686,0.041544453171737585,0.04254810670296623
2021-12-21,283.74,291.2,274.01,290.75,290.34,2.470575261527296,285.32,0.0489195136909701,0.002393118819761,0.0566921079413083,0.0284163194650825,0.39435,,0.39435,0.05169708101369125,0.04663660305560034,0.04156893698841913,0.04272359230888607,0.04413788548237002
2021-12-22,288.91,295.55,284.49,294.0,293.58,1.7617929215078283,291.35,0.0111779879621667,0.0001249474148823,0.0429584459154337,0.0246690880391973,0.0,,0.0,0.0453154391969844,0.040430797147019124,0.04189833755563696,0.037876394136158266,0.03929710974473395
2021-12-23,297.55,300.59,294.31,296.4,295.98,-0.3864876647213955,297.1,0.0081632653061223,6.663890045814042e-05,0.0255954246417773,0.0259913304913441,0.4767,,0.4767,0.039241646587738155,0.04102056613249058,0.037150487136006424,0.033819676634378584,0.03512321599578977
2021-12-27,296.6,310.87,296.4,309.45,309.01,4.332436190173242,305.57,0.0440283400809717,0.0019384947302857,0.0231347745779058,0.025855018442445,0.296,,0.296,0.04125158695456272,0.03734648681605728,0.03398082428612641,0.03624892070921347,0.0372806516940276
2021-12-28,313.12,313.3,300.12,303.22,302.79,-3.1617252676565712,305.55,-0.0201324931329777,0.0004053172797493,0.0284163194650824,0.0172328261027543,0.4939,,0.4939,0.03650948716824136,0.03327471347309751,0.0357554001579154,0.03359366817809907,0.03441923532729852
2021-12-29,302.73,305.48,293.66,300.01,299.58,-0.8984907016701321,299.72,-0.0105863729305456,0.0001120712918245,0.0246690880391972,0.0190661039298364,0.0772,,0.0772,0.03238810834730473,0.03512441783433232,0.03309182117674404,0.030636431289678356,0.031483418636586984
2021-12-30,298.27,304.57,295.4,295.86,295.44,-0.807994129104291,298.61,-0.0138328722375919,0.0001913483543415,0.025991330491344,0.0299135566399148,0.3404,,0.3404,0.03453734626987465,0.03261366043425513,0.0302503172201808,0.028606461642044806,0.030450555536461275
2021-12-31,296.74,300.3,293.31,294.11,293.69,-0.8862994839354086,295.91,-0.0059149597782734,3.4986749178593274e-05,0.0258550184424449,0.0342749502335358,0.4404,,0.4404,0.031755935136648664,0.02954093325087388,0.028046238191333357,0.026341004317117313,0.028297324909515725
2022-01-03,298.15,307.11,297.85,301.21,300.78,1.0263280434612418,302.06,0.0241406276563189,0.000582769903641,0.0172328261027541,0.0357353591559286,0.296,,0.296,0.029195355384683236,0.027766851081477494,0.026118580923211943,0.026738282787968186,0.02807358144991217
2022-01-04,302.77,304.68,283.49,292.9,292.48,-3.259898721335957,293.69,-0.0275887254739218,0.0007611377732754,0.0190661039298363,0.0314060063985439,0.5106,,0.5106,0.027688403489174555,0.026054524063387336,0.02669147781597747,0.027744123843419937,0.028523145584925396
2022-01-05,289.49,294.16,275.33,276.04,275.65,-4.646095362399225,281.84,-0.0575623079549333,0.0033134192970985,0.0299135566399148,0.0339886471359785,0.0,,0.0,0.028289229281717017,0.02838538906930388,0.02897494146120303,0.03642700012444228,0.03515658584927277
2022-01-06,276.4,284.38,270.65,281.78,281.38,1.9464562651184367,278.94,0.0207940878133601,0.0004323940879897,0.0342749502335357,0.0211198912164142,0.1779,0.6124,0.3517,0.028074681238773984,0.028741442741264434,0.03628831796330878,0.03408562928932564,0.03333107045151677
2022-01-07,281.41,284.22,270.57,272.47,272.08,-3.176860407563901,275.75,-0.0330399602526791,0.0010916389734986,0.0357353591559286,0.0289192178773769,0.5267,,0.5267,0.02899207719029811,0.03644116193862114,0.034207428685756366,0.034236345777147556,0.033585443742620374
2022-01-10,265.81,274.69,256.44,274.0,273.61,3.0811489641559655,268.38,0.005615297096928,3.15315614867691e-05,0.0314060063985438,0.0276793980970551,0.0,,0.0,0.03590794981972686,0.03377146619853123,0.033910930747946606,0.031062982795822248,0.03247221516460767
2022-01-11,273.23,280.65,268.39,278.17,277.77,1.808001244782731,275.74,0.0152189781021898,0.0002316172944749,0.0339886471359784,0.0314602239923057,0.4404,,0.4404,0.03301624896579279,0.033334702698093285,0.030592711817030355,0.029003961762798208,0.030426272674327383
2022-01-12,280.67,285.95,276.08,279.99,279.59,-0.2422855910866422,280.67,0.0065427616205917,4.280772962388842e-05,0.0211198912164141,0.0287003373878274,0.2263,,0.2263,0.032577043973648266,0.02995913531781292,0.0285047837463627,0.02673311293664893,0.028738024130447674
2022-01-13,283.79,284.8,264.98,265.75,265.37,-6.356816106235789,271.84,-0.0508589592485446,0.0025866337358451,0.0289192178773768,0.0248502245729648,0.6854,,0.6854,0.031149425905253103,0.029468648395313657,0.027504036110571527,0.03366519117057827,0.033497544199204
2022-01-14,263.0,271.97,262.1,269.42,269.04,2.441069581749043,267.83,0.0138099717779869,0.0001907153205087,0.027679398097055,0.0219546324996545,0.57675,,0.57675,0.028831016963505228,0.026979883878792948,0.03334630228847057,0.031063581722223493,0.031168593334632518
2022-01-18,262.6,266.38,257.7,259.03,258.66,-1.3594847366454488,261.04,-0.0385643233612947,0.0014872070363145,0.0314602239923056,0.0158097388421034,0.0,,0.0,0.02755348215075995,0.033704691499217385,0.03135167443820215,0.033222100532422395,0.032587686049847804
2022-01-19,260.79,265.43,250.52,250.67,250.31,-3.8805209750194094,255.54,-0.0322742539474191,0.0010416274678624,0.0287003373878274,0.0170645961432767,0.51735,,0.51735,0.033903893457624595,0.03151624659380382,0.03333841444704828,0.033449779309112956,0.03382439882171887
2022-01-20,253.04,255.79,240.78,241.5,241.16,-4.56054114734346,246.02,-0.0365819603462719,0.0013382398227762,0.0248502245729647,0.0275361400556694,0.0,,0.0,0.031658727996672006,0.033441963086049964,0.03352703521085583,0.03438225941158531,0.03412766654077763
2022-01-21,235.07,248.23,232.63,233.74,233.41,-0.5657897479026355,238.2,-0.0321325051759834,0.0010324978888846,0.0219546324996544,0.0275003605620413,0.0,,0.0,0.03346350346830057,0.033543542393994395,0.03439430498357863,0.03421680411692592,0.034315585380580854
2022-01-24,223.3,233.8,208.88,233.72,233.39,4.666367156296005,225.47,-8.556515786772856e-05,7.321396240929311e-09,0.0158097388421032,0.0364674684727957,0.0,,0.0,0.03273792706506752,0.03379270445036952,0.03376528280627312,0.030851902991948305,0.03170603568335685
2022-01-25,225.46,229.43,220.0,223.24,222.92,-0.98465445359451,224.22,-0.0448399794626047,0.0020106237582068,0.0170645961432766,0.0501504660268614,-0.1366,,-0.1366,0.03444874205545054,0.034270790447762094,0.031266199879558344,0.03456180633065791,0.0347446411006522
2022-01-26,232.4,240.57,223.0,227.72,227.4,-2.013766403109286,230.43,0.0200680881562442,0.0004027281622467,0.0275361400556693,0.0403423344564235,0.2732,,0.2732,0.03372095477162233,0.030803499915038706,0.03424949898149806,0.03239074770022434,0.03301256175625402
2022-01-27,235.68,239.95,216.75,219.44,219.13,-6.890695639149991,225.38,-0.036360442648867,0.0013220817896215,0.0275003605620413,0.0403777089479986,0.5423,,0.5423,0.030946345369363266,0.03434828198752667,0.032468924959656684,0.033572544183394296,0.03339837063107352
2022-01-28,220.12,228.58,212.96,228.4,228.07,3.7615842213698047,223.31,0.0408312067079839,0.0016671874412301,0.0364674684727956,0.0458865978098707,0.3681999999999999,,0.3681999999999999,0.034837298483239514,0.032866737806389455,0.03386095814344616,0.03547489771850541,0.03549653145250725
2022-01-31,231.82,245.09,230.52,244.86,244.51,5.625051163077571,240.16,0.0720665499124344,0.0051935876162814,0.0501504660268613,0.0441667740020262,0.5022500000000001,,0.5022500000000001,0.03563713716980419,0.03594942460152395,0.03698059986562356,0.04541198276439941,0.043253014857870205
2022-02-01,251.04,251.45,238.9,246.38,246.03,-1.856273155648151,245.58,0.0062076288491381,3.853465592865247e-05,0.0403423344564234,0.0306701792762665,0.1591,,0.1591,0.035123193170637355,0.03636554088667032,0.045038780143113646,0.040281433606852005,0.03919829075971978
2022-02-02,257.94,258.17,245.53,252.42,252.06,-2.140034099867922,252.04,0.0245149768650052,0.0006009840906917,0.0403777089479985,0.0312264191442593,0.34,0.0,0.204,0.03594835965534372,0.04478075278042525,0.04006559475304267,0.037536394039057265,0.03724426433354848
2022-02-03,244.58,250.77,237.8,239.48,239.14,-2.0852097302705914,242.68,-0.0512637667379763,0.0026279737801656,0.0458865978098707,0.0409638532771035,-0.064,,-0.064,0.0454863482746486,0.04067163498655109,0.03802096947438714,0.04069855118534042,0.04138111688569524
2022-02-04,239.72,246.35,236.32,243.19,242.84,1.4475225202422706,241.95,0.0154918991147485,0.0002399989381815,0.0441667740020261,0.0341578316297788,0.0,,0.0,0.03958492118652445,0.03712940125054253,0.04007787661138203,0.036656797579579965,0.03725752661916461
2022-02-07,243.72,251.82,242.02,247.28,246.93,1.460691771456216,247.04,0.0168181257453019,0.0002828493535847,0.0306701792762664,0.0522146900126649,0.128,,0.128,0.03629544882483014,0.03948664877321297,0.036173488196804056,0.03360479146122079,0.03438678723181181
2022-02-08,243.59,252.3,239.8,251.08,250.72,3.074841382238043,247.73,0.0153671950824976,0.0002361506847035,0.0312264191442592,0.0519195660951836,0.0,0.0,0.0,0.03882831712922976,0.03562181297420301,0.033160887397648366,0.0310565655159896,0.0330698268034453
2022-02-09,256.22,267.25,253.53,267.05,266.67,4.226831222282276,262.61,0.0636052254261589,0.0040456247015125,0.0409638532771034,0.06748182583186,0.3609,,0.3609,0.037281857681773806,0.03453430112634164,0.03215711854661697,0.040064936284279457,0.039380241951927256
2022-02-10,259.95,269.25,256.0,258.24,257.87,-0.6578272441087779,261.16,-0.0329900767646508,0.0010883451649375,0.0341578316297787,0.0611682256449074,0.0,,0.0,0.034325451419792666,0.03198487344088986,0.03996163207240677,0.03860066273435532,0.03777570060663772
2022-02-11,259.16,261.52,237.73,239.49,239.15,-7.589905346659903,246.25,-0.07260687732342,0.0052717586346581,0.0522146900126649,0.0693371893745024,0.0,,0.0,0.03490316413439986,0.041795802783582824,0.040027749551112365,0.04745672574523593,0.04476079499561596
2022-02-14,239.34,248.75,237.55,242.67,242.32,1.391327005788025,242.99,0.0132782162094449,0.0001763110257047,0.0519195660951835,0.0623709885809669,0.128,0.0,0.0768,0.04119715283353957,0.03954810126411332,0.04715485377814104,0.04234982233541381,0.041812701591770744
2022-02-15,249.49,265.45,247.84,264.95,264.57,6.196643829479269,259.41,0.0918119256603617,0.0084294296934637,0.06748182583186,0.0619143380633254,0.4019,,0.4019,0.04341747361028675,0.04970110992383882,0.044475249346833126,0.05572545540137062,0.05255418098854555
2022-02-16,262.59,265.82,255.52,265.11,264.73,0.9596667955316964,262.15,0.0006038875259484,3.6468014399610497e-07,0.0611682256449073,0.0297699434553824,0.25,0.0,0.15,0.04878860743979357,0.04369216808248263,0.05525996372896197,0.04880612357502575,0.048087801627614744
2022-02-17,256.3,257.85,241.65,245.07,244.72,-4.381576873113229,248.19,-0.0755912640036212,0.0057140391936651,0.0693371893745024,0.0511376621703889,0.0,,0.0,0.04547496959208712,0.05635411868590653,0.04973348680894116,0.05462982424309194,0.052011976269663876
2022-02-18,246.68,249.86,231.0,236.42,236.08,-4.159232727074062,239.09,-0.0352960378667319,0.0012458102890897,0.0623709885809669,0.042330221175043,0.33185,,0.33185,0.05600519657508233,0.04942976440807888,0.0544231659239922,0.05039366185694125,0.05066461947550806
2022-02-22,230.35,240.64,230.0,233.9,233.57,1.5411278087832934,234.85,-0.0106589967007866,0.0001136142106673,0.0619143380633253,0.0380921173438407,0.0,,0.0,0.04794947365066514,0.05339607919112369,0.04956467571457452,0.04424431701952558,0.044497936040324884
2022-02-23,238.02,241.55,223.01,223.87,223.55,-5.944882262921066,229.48,-0.0428815733219324,0.0018388293305642,0.0297699434553823,0.0427089375670618,0.0,,0.0,0.0531901389552531,0.049394272731344724,0.04410149038249277,0.043442817458424585,0.0449779787847481
2022-02-24,210.15,238.0,208.9,237.48,237.14,13.004997754127944,228.13,0.0607942109259838,0.003695936082113,0.0511376621703889,0.035809591162875,0.4939,,0.4939,0.04981088978770429,0.04446001282467143,0.04371541116164414,0.04687994968018934,0.0468172788232397
2022-02-25,237.21,242.17,233.81,241.57,241.23,1.8380337554646309,239.18,0.0172225029476167,0.0002966146077806,0.042330221175043,0.0283296350759308,0.0,,0.0,0.04327267999040026,0.04279033177522426,0.04623687907814013,0.041851196775822816,0.04181623353681481
2022-02-28,239.92,246.65,237.07,243.85,243.5,1.6380493634382305,242.52,0.0094382580618455,8.908071524199169e-05,0.0380921173438407,0.0295508733886526,0.4404,,0.4404,0.04178479789713702,0.04552489945600894,0.04126300760621346,0.037270711419816305,0.03813832729180623
2022-03-01,242.91,243.77,231.32,234.77,234.44,-3.351035307710088,236.62,-0.0372360057412343,0.0013865201235612,0.0427089375670618,0.0366597347931141,-0.8402,,-0.8402,0.04533625712747034,0.04110314066758374,0.03713829409646123,0.03717630026821926,0.03879400537757985
2022-03-02,237.56,244.09,234.15,242.2,241.9,1.953190368354856,240.15,0.0316479959108915,0.0010015956451758,0.035809591162875,0.0385557090536366,0.1531,,0.1531,0.0404872679722912,0.03661488736238448,0.036785752646817424,0.035952228759558474,0.03691525130491337
2022-03-03,242.62,243.26,234.69,237.14,236.84,-2.258674516912755,238.36,-0.0208918249380677,0.0004364683492428,0.0283296350759307,0.0519323644939458,0.1909,,0.1909,0.03582313597027131,0.036181922314799476,0.03549075315290161,0.033470816923639804,0.03419827044840027
2022-03-04,233.84,236.8,224.82,229.36,229.07,-1.915837785081044,230.33,-0.0328076241882431,0.0010763402048769,0.0295508733886526,0.0516802940894636,-0.0191,,-0.0191,0.03604528828739227,0.03538378377137552,0.03338596393432091,0.03358280961171385,0.034320179113402474
2022-03-07,228.17,230.33,213.3,213.52,213.25,-6.420648695452061,219.05,-0.0690617370073247,0.0047695235184688,0.0366597347931141,0.0508211642888841,0.44025,,0.44025,0.03764957910741383,0.035238443293081664,0.03497041815452266,0.043328746307871556,0.04194391073310399
2022-03-08,213.09,223.73,206.5,215.14,214.87,0.962036246882268,215.12,0.007587111277632,5.75642575391708e-05,0.0385557090536366,0.0417651736890322,0.172,0.0,0.1031999999999999,0.03430597723274177,0.034250726350141265,0.04289641748142153,0.03853789369190887,0.03772786104276974
2022-03-09,223.87,232.2,222.47,230.14,229.85,2.800734417312155,228.27,0.0697220414613739,0.0048611630655415,0.0519323644939458,0.0543662180953023,0.20095,,0.20095,0.03672595216338139,0.04444173071739562,0.03982662950572699,0.046540668409767436,0.044303883869287124
2022-03-10,225.31,227.88,218.82,226.58,226.3,0.5636696157620134,224.43,-0.0154688450508384,0.0002392851672068,0.0516802940894636,0.0535086950110276,0.0,,0.0,0.0438424527033409,0.03931305085260563,0.04621277392741701,0.041703578761893054,0.041813502933643616
2022-03-11,230.22,231.45,220.46,221.0,220.72,-4.00486532879478,224.3,-0.0246270632889046,0.0006064922462357,0.0508211642888841,0.0511613394905986,0.2263,,0.2263,0.03850686426418543,0.045688334203250934,0.04126892341097238,0.03851191773961011,0.038433574657526615
2022-03-14,218.69,222.62,211.59,213.3,213.03,-2.464675545615473,215.84,-0.034841628959276,0.0012139391085358,0.0417651736890321,0.0481233272334958,0.0428999999999999,,0.0428999999999999,0.04554782462214538,0.041149431365011944,0.038416123111630514,0.03772200007485389,0.03923115908226027
2022-03-15,215.18,230.38,213.22,229.73,229.44,6.761782448798575,224.44,0.0770276605719642,0.0059332604931897,0.0543662180953023,0.0329275739859076,0.4008,,0.4008,0.04332753062791319,0.0402138262062799,0.039098859770528786,0.048133967725161195,0.04659545791880161
2022-03-16,235.0,245.97,231.72,244.96,244.65,4.238300851063825,240.88,0.0662952161232752,0.0043950556808317,0.0535086950110276,0.0351365183830342,0.0258,,0.0258,0.041679871224306775,0.04026107481109361,0.048845624077173765,0.0517556709607491,0.04916170959352628
2022-03-17,241.2,248.42,239.06,247.66,247.35,2.6782782256833904,245.05,0.0110222077073807,0.0001214890627446,0.0511613394905985,0.037397680020153,0.0,,0.0,0.039292604292176604,0.048235946974286285,0.051326017766150624,0.045729532095100445,0.04408309446537565
2022-03-18,247.99,265.69,246.24,264.53,264.2,6.669621221226225,258.82,0.0681175805539853,0.0046400047805286,0.0481233272334957,0.054550457265072,0.4404,,0.4404,0.04974277102473527,0.05241925891366648,0.046648244722469354,0.050669555492690165,0.04966920048993025
