date,symbol,stocktwitsPosts,twitterPosts,stocktwitsComments,twitterComments,stocktwitsLikes,twitterLikes,stocktwitsImpressions,twitterImpressions,stocktwitsSentiment,twitterSentiment
2022-03-11 07:00:00,NVDA,4,51,2,278,13,1486,393,285750,0.5292,0.5636
2022-03-11 06:00:00,NVDA,3,23,1,79,3,524,4235,22595,0.6333,0.4892
2022-03-11 05:00:00,NVDA,1,19,0,115,1,840,21868,138285,0.6344,0.556
2022-03-11 04:00:00,NVDA,3,21,1,82,7,609,9,28910,0.5633,0.5175
2022-03-11 03:00:00,NVDA,5,22,1,40,10,633,38229,65652,0.6188,0.6007
2022-03-11 02:00:00,NVDA,3,29,9,118,17,885,1289,99108,0.5477,0.5612
2022-03-11 01:00:00,NVDA,8,25,11,153,26,1681,3285,61603,0.5067,0.5526
2022-03-11 00:00:00,NVDA,10,48,4,220,2,1481,27792,198998,0.5481,0.5574
2022-03-10 23:00:00,NVDA,5,26,1,111,4,979,39,141725,0.5985,0.564
2022-03-10 22:00:00,NVDA,9,35,15,69,17,444,1927,115201,0.5322,0.5548
2022-03-10 21:00:00,NVDA,10,36,2,72,18,653,12156,405487,0.5745,0.519
2022-03-10 20:00:00,NVDA,24,31,9,7,38,81,80349,161669,0.5549,0.5762
2022-03-10 19:00:00,NVDA,35,49,9,72,37,616,87118,314078,0.56,0.5568
2022-03-10 18:00:00,NVDA,22,50,10,217,21,2251,25707,95584,0.5635,0.5359
2022-03-10 17:00:00,NVDA,26,42,9,94,31,954,53640,197041,0.5294,0.5438
2022-03-10 16:00:00,NVDA,31,82,9,223,17,2210,40288,847864,0.4844,0.5454
2022-03-10 15:00:00,NVDA,33,55,9,180,18,1860,95020,383481,0.5458,0.51
2022-03-10 14:00:00,NVDA,21,55,6,273,30,2800,63362,450067,0.4737,0.5464
2022-03-10 13:00:00,NVDA,16,29,8,121,16,1230,16661,59988,0.5195,0.5366
2022-03-10 12:00:00,NVDA,13,31,2,164,12,1602,10409,167063,0.5368,0.5404
2022-03-10 11:00:00,NVDA,6,25,1,386,5,3977,43034,61846,0.4701,0.5319
2022-03-10 10:00:00,NVDA,3,15,2,309,13,1781,12161,110763,0.55,0.5792
2022-03-10 09:00:00,NVDA,3,14,2,172,4,1574,237,38661,0.4333,0.5312
2022-03-10 08:00:00,NVDA,2,13,0,179,3,1819,31042,34254,0.522,0.519
2022-03-10 07:00:00,NVDA,2,19,0,294,5,2375,1581,36314,0.55,0.5542
2022-03-10 06:00:00,NVDA,1,33,0,601,0,4865,2637,33163,0.5,0.5324
2022-03-10 05:00:00,NVDA,5,48,0,739,3,5741,2480,94199,0.6512,0.5153
2022-03-10 04:00:00,NVDA,1,29,0,754,2,6850,334,89321,0.7802,0.5627
2022-03-10 03:00:00,NVDA,5,30,2,532,5,5271,11028,49392,0.5364,0.474
2022-03-10 02:00:00,NVDA,11,35,4,622,34,5096,1519,30432,0.5505,0.529
2022-03-10 01:00:00,NVDA,7,45,2,752,13,5040,24804,581297,0.5144,0.5412
2022-03-10 00:00:00,NVDA,5,33,11,150,12,572,22064,400403,0.6097,0.5382
2022-03-09 23:00:00,NVDA,8,27,5,84,16,512,7119,22079,0.5445,0.5198
2022-03-09 22:00:00,NVDA,12,27,10,13,36,215,26761,139087,0.4887,0.6138
2022-03-09 21:00:00,NVDA,25,55,9,108,35,412,75136,743758,0.5568,0.5153
2022-03-09 20:00:00,NVDA,36,56,14,63,38,479,27106,600270,0.5356,0.5648
2022-03-09 19:00:00,NVDA,23,32,8,261,24,1778,64966,188089,0.5304,0.5612
2022-03-09 18:00:00,NVDA,40,48,16,111,32,324,16197,616351,0.5236,0.5634
2022-03-09 17:00:00,NVDA,53,45,10,23,33,180,17977,158619,0.5436,0.5592
2022-03-09 16:00:00,NVDA,27,49,5,49,19,224,17041,183478,0.4705,0.566
2022-03-09 15:00:00,NVDA,54,131,13,60,41,544,26627,667874,0.5509,0.5391
2022-03-09 14:00:00,NVDA,37,80,9,79,23,1042,22217,1140315,0.5238,0.5513
2022-03-09 13:00:00,NVDA,13,42,1,47,15,391,11018,226755,0.5248,0.5819
2022-03-09 12:00:00,NVDA,6,25,0,41,2,254,13401,380705,0.5013,0.5369
2022-03-09 11:00:00,NVDA,5,23,6,99,13,578,12245,71638,0.5375,0.5956
2022-03-09 10:00:00,NVDA,9,27,4,248,16,1470,6993,22679,0.5237,0.5687
2022-03-09 09:00:00,NVDA,6,34,1,123,12,428,2861,57394,0.5105,0.5731
2022-03-09 08:00:00,NVDA,2,20,10,117,7,416,1641,74945,0.545,0.541
2022-03-09 07:00:00,NVDA,3,31,0,355,0,2060,31016,58223,0.5111,0.5186
2022-03-09 06:00:00,NVDA,2,44,2,563,19,3830,71,120607,0.6,0.5641
2022-03-09 05:00:00,NVDA,1,30,22,242,11,2009,100,347913,0.0,0.4838
2022-03-09 04:00:00,NVDA,2,21,9,76,6,631,14,50834,0.45,0.5061
2022-03-09 03:00:00,NVDA,7,39,2,417,15,2984,9875,270747,0.5677,0.5978
2022-03-09 02:00:00,NVDA,9,38,2,475,17,3496,31143,26086,0.5281,0.5712
2022-03-09 01:00:00,NVDA,6,27,5,254,6,2156,5351,92992,0.5096,0.5439
2022-03-09 00:00:00,NVDA,5,24,1,49,18,309,13072,135223,0.5379,0.5848
2022-03-08 23:00:00,NVDA,5,29,5,168,18,1335,31194,510182,0.5702,0.5349
2022-03-08 22:00:00,NVDA,11,27,27,63,21,518,7131,39471,0.5244,0.5657
2022-03-08 21:00:00,NVDA,32,60,31,176,56,937,107391,792581,0.4705,0.5086
2022-03-08 20:00:00,NVDA,10,37,6,32,17,215,2966,76720,0.4543,0.5544
2022-03-08 19:00:00,NVDA,20,56,9,40,27,262,55219,231708,0.5019,0.5673
2022-03-08 18:00:00,NVDA,35,68,17,102,40,778,77811,444538,0.5445,0.5568
2022-03-08 17:00:00,NVDA,39,53,10,94,52,616,84249,685181,0.56,0.5431
2022-03-08 16:00:00,NVDA,27,66,13,90,29,828,5773,1902419,0.5362,0.5724
2022-03-08 15:00:00,NVDA,51,93,13,86,50,933,244361,1159671,0.5021,0.5462
2022-03-08 14:00:00,NVDA,14,58,1,17,5,244,17327,404184,0.5383,0.5723
2022-03-08 13:00:00,NVDA,21,32,5,22,34,87,50910,109729,0.5262,0.5391
2022-03-08 12:00:00,NVDA,11,23,0,64,30,646,11280,55482,0.5523,0.5269
2022-03-08 11:00:00,NVDA,4,18,0,11,4,111,41753,120469,0.5841,0.6469
2022-03-08 10:00:00,NVDA,4,2,4,6,7,52,31041,19006,0.4797,0.0
2022-03-08 09:00:00,NVDA,5,0,1,0,1,0,2663,0,0.5423,0.0
2022-03-08 08:00:00,NVDA,9,20,5,146,15,1336,908,50986,0.5029,0.5461
2022-03-08 07:00:00,NVDA,9,32,15,323,8,1841,479,32177,0.4928,0.5156
2022-03-08 06:00:00,NVDA,9,26,2,117,8,567,2846,74883,0.5023,0.5369
2022-03-08 05:00:00,NVDA,8,35,1,119,3,374,46122,47319,0.4897,0.506
2022-03-08 04:00:00,NVDA,10,33,2,78,10,436,40327,147105,0.5319,0.5445
2022-03-08 03:00:00,NVDA,9,18,4,22,13,194,4108,96153,0.5151,0.513
2022-03-08 02:00:00,NVDA,8,35,10,84,17,613,93808,438627,0.4778,0.5461
2022-03-08 01:00:00,NVDA,12,28,12,91,59,674,40672,180175,0.5096,0.5724
2022-03-08 00:00:00,NVDA,15,31,7,52,51,649,26086,109816,0.5241,0.4939
2022-03-07 23:00:00,NVDA,14,33,5,63,22,297,35611,45059,0.5546,0.5169
2022-03-07 22:00:00,NVDA,28,51,23,73,37,411,13655,115534,0.5054,0.551
2022-03-07 21:00:00,NVDA,45,41,25,64,45,238,55416,1087452,0.5532,0.546
2022-03-07 20:00:00,NVDA,39,47,12,94,56,606,3057,333466,0.5048,0.5478
2022-03-07 19:00:00,NVDA,18,42,14,19,15,47,31961,115184,0.4441,0.5855
2022-03-07 18:00:00,NVDA,21,47,8,113,26,861,7277,94394,0.52,0.6124
2022-03-07 17:00:00,NVDA,27,55,9,20,21,129,106156,316643,0.5105,0.5392
2022-03-07 16:00:00,NVDA,45,52,11,65,30,388,17321,375694,0.4745,0.5191
2022-03-07 15:00:00,NVDA,64,74,16,121,59,267,149833,422596,0.4873,0.5668
2022-03-07 14:00:00,NVDA,33,44,3,25,18,93,53606,251159,0.6068,0.57
2022-03-07 13:00:00,NVDA,11,37,2,101,10,512,35374,148087,0.5366,0.5932
2022-03-07 12:00:00,NVDA,11,19,3,79,34,976,25640,117593,0.4958,0.5285
2022-03-07 11:00:00,NVDA,6,20,5,52,10,315,21130,270749,0.4959,0.5505
2022-03-07 10:00:00,NVDA,2,23,0,81,4,635,6742,66843,0.5333,0.4804
2022-03-07 09:00:00,NVDA,5,19,1,44,5,274,1422,67332,0.5205,0.5669
2022-03-07 08:00:00,NVDA,2,10,1,25,0,45,1969,73636,0.3,0.5289
2022-03-07 07:00:00,NVDA,1,9,0,35,0,220,0,7359,0.5643,0.5003
2022-03-07 06:00:00,NVDA,2,19,0,114,1,667,2702,68933,0.65,0.5511
2022-03-07 05:00:00,NVDA,4,38,3,224,11,993,2933,163605,0.5488,0.6148
2022-03-07 04:00:00,NVDA,10,33,15,187,28,696,34142,83349,0.5907,0.5505
2022-03-07 03:00:00,NVDA,16,30,11,69,68,299,2855,56998,0.5124,0.5179
2022-03-07 02:00:00,NVDA,10,28,2,149,9,762,38505,134325,0.5069,0.6106
2022-03-07 01:00:00,NVDA,8,25,8,78,18,627,4463,130460,0.5403,0.5603
2022-03-07 00:00:00,NVDA,12,30,7,65,38,496,72214,161341,0.4989,0.5438
2022-03-06 23:00:00,NVDA,10,26,7,68,14,516,11161,109093,0.4956,0.5346
2022-03-06 22:00:00,NVDA,12,21,22,44,53,331,34852,44577,0.5703,0.5616
2022-03-06 21:00:00,NVDA,4,27,0,121,2,787,2742,323699,0.3586,0.5595
2022-03-06 20:00:00,NVDA,4,26,7,84,18,351,3595,20518,0.4435,0.5206
2022-03-06 19:00:00,NVDA,8,20,14,79,49,303,980,4695,0.5462,0.5143
2022-03-06 18:00:00,NVDA,12,27,12,144,46,343,7747,68969,0.5819,0.5686
2022-03-06 17:00:00,NVDA,10,15,16,56,29,267,19280,16347,0.509,0.5066
2022-03-06 16:00:00,NVDA,3,28,1,74,8,518,0,219862,0.5667,0.5249
2022-03-06 15:00:00,NVDA,5,28,1,82,3,358,3376,63934,0.4219,0.5468
2022-03-06 14:00:00,NVDA,6,18,2,8,5,37,12538,16303,0.4944,0.6022
2022-03-06 13:00:00,NVDA,2,19,1,59,0,310,8459,177287,0.4215,0.5258
2022-03-06 12:00:00,NVDA,2,17,9,44,2,285,97,43920,0.0,0.5958
2022-03-06 11:00:00,NVDA,1,21,0,37,1,268,886,86643,0.3,0.5052
2022-03-06 10:00:00,NVDA,0,16,0,91,0,454,0,43766,0.0,0.625
2022-03-06 09:00:00,NVDA,1,13,1,22,0,120,3,94051,0.7,0.6109
2022-03-06 08:00:00,NVDA,0,19,0,74,0,297,0,11702,0.0,0.5383
2022-03-06 07:00:00,NVDA,3,23,24,57,10,109,2905,32565,0.3673,0.5169
2022-03-06 06:00:00,NVDA,2,33,0,320,1,902,2579,52324,0.5,0.5182
2022-03-06 05:00:00,NVDA,4,30,5,114,12,382,32378,55267,0.4938,0.5444
2022-03-06 04:00:00,NVDA,1,18,0,96,2,349,7,8750,0.5,0.5513
2022-03-06 03:00:00,NVDA,3,22,0,184,0,721,146,197164,0.5797,0.5714
2022-03-06 02:00:00,NVDA,3,17,0,201,1,922,15,8741,0.579,0.5304
2022-03-06 01:00:00,NVDA,1,24,0,496,0,777,2577,136922,0.5,0.6216
2022-03-06 00:00:00,NVDA,1,21,3,233,4,1102,20,18721,0.375,0.512
2022-03-05 23:00:00,NVDA,1,27,0,80,0,404,6741,209495,0.5,0.5855
2022-03-05 22:00:00,NVDA,1,48,0,211,0,949,2429,113490,0.5,0.5184
2022-03-05 21:00:00,NVDA,3,27,11,86,9,292,686,54100,0.5625,0.5037
2022-03-05 20:00:00,NVDA,7,20,12,55,11,373,20929,60558,0.5626,0.5386
2022-03-05 19:00:00,NVDA,2,14,1,37,1,125,967,50514,0.5,0.5389
2022-03-05 18:00:00,NVDA,2,21,3,171,4,734,6820,93841,0.6,0.5338
2022-03-05 17:00:00,NVDA,6,37,7,203,30,925,52152,86924,0.771,0.5545
2022-03-05 16:00:00,NVDA,2,37,0,214,2,1028,1938,197048,0.3,0.5406
2022-03-05 15:00:00,NVDA,6,25,14,308,17,1646,3624,63932,0.5332,0.5537
2022-03-05 14:00:00,NVDA,4,31,1,211,4,817,877,115892,0.5,0.5853
2022-03-05 13:00:00,NVDA,3,29,2,187,14,757,95,336236,0.5583,0.6237
2022-03-05 12:00:00,NVDA,3,29,0,90,0,497,26608,23756,0.5,0.5181
2022-03-05 11:00:00,NVDA,7,20,4,65,21,381,18708,22682,0.6154,0.5831
2022-03-05 10:00:00,NVDA,4,19,5,130,3,600,44468,2763,0.5708,0.588
2022-03-05 09:00:00,NVDA,3,14,0,31,0,169,2620,33002,0.5,0.5748
2022-03-05 08:00:00,NVDA,3,24,7,177,9,793,3396,48617,0.4794,0.5726
2022-03-05 07:00:00,NVDA,4,29,6,215,8,923,2481,39536,0.6182,0.5518
2022-03-05 06:00:00,NVDA,2,11,1,386,0,248,86,18192,0.524,0.55
2022-03-05 05:00:00,NVDA,1,29,0,562,1,1019,19,321759,0.5375,0.5656
2022-03-05 04:00:00,NVDA,1,23,2,2697,5,10158,962,14027,0.0,0.5465
2022-03-05 03:00:00,NVDA,5,18,2,2,4,9,9317,18517,0.5,0.5574
2022-03-05 02:00:00,NVDA,5,21,4,58,22,345,33054,57987,0.4247,0.4867
2022-03-05 01:00:00,NVDA,7,45,34,122,55,687,3770,109724,0.4322,0.5354
2022-03-05 00:00:00,NVDA,3,34,5,124,10,579,88,131041,0.4923,0.5427
2022-03-04 23:00:00,NVDA,7,22,9,38,11,181,23844,90077,0.5,0.5721
2022-03-04 22:00:00,NVDA,8,32,15,49,23,289,31382,167188,0.5452,0.5912
2022-03-04 21:00:00,NVDA,17,35,7,68,30,386,57850,258427,0.4858,0.5292
2022-03-04 20:00:00,NVDA,42,48,10,60,44,185,41071,156952,0.4907,0.5507
2022-03-04 19:00:00,NVDA,48,57,12,57,61,306,39655,218492,0.4953,0.5427
2022-03-04 18:00:00,NVDA,32,47,11,17,19,94,37290,134825,0.5498,0.547
2022-03-04 17:00:00,NVDA,48,61,8,65,42,290,41390,430824,0.5227,0.5356
2022-03-04 16:00:00,NVDA,44,74,14,64,41,182,76288,281407,0.5142,0.5584
2022-03-04 15:00:00,NVDA,41,110,10,719,33,2235,92910,1252275,0.513,0.5217
2022-03-04 14:00:00,NVDA,26,55,4,76,22,760,87078,334028,0.5199,0.5743
2022-03-04 13:00:00,NVDA,17,42,7,138,14,2174,42801,281751,0.506,0.5533
2022-03-04 12:00:00,NVDA,9,16,6,19,10,192,21947,43031,0.4684,0.5694
2022-03-04 11:00:00,NVDA,5,18,19,21,24,44,14633,40784,0.5508,0.6061
2022-03-04 10:00:00,NVDA,4,33,0,348,7,3272,6803,1837157,0.586,0.5868
2022-03-04 09:00:00,NVDA,5,17,1,93,5,809,33614,6433,0.4097,0.5998
2022-03-04 08:00:00,NVDA,6,24,1,145,5,562,6321,41735,0.5592,0.6115
2022-03-04 07:00:00,NVDA,4,23,1,69,2,499,3439,253348,0.4721,0.6508
2022-03-04 06:00:00,NVDA,2,39,0,174,1,526,2546,156323,0.5125,0.6932
2022-03-04 05:00:00,NVDA,4,32,12,100,23,488,987,42053,0.4096,0.6302
2022-03-04 04:00:00,NVDA,4,24,17,56,15,521,2032,6189,0.4754,0.6464
2022-03-04 03:00:00,NVDA,8,32,7,74,28,660,41241,97860,0.5467,0.6037
2022-03-04 02:00:00,NVDA,17,16,21,20,42,66,5115,112863,0.5376,0.5989
2022-03-04 01:00:00,NVDA,19,34,15,122,27,342,41651,47733,0.4885,0.5415
2022-03-04 00:00:00,NVDA,17,45,6,139,13,522,8113,158903,0.4725,0.5352
2022-03-03 23:00:00,NVDA,22,44,2,166,3,1469,133401,373630,0.6509,0.5486
2022-03-03 22:00:00,NVDA,8,28,12,29,33,230,10079,80949,0.5122,0.5823
2022-03-03 21:00:00,NVDA,16,39,16,114,42,903,48807,385161,0.4807,0.5434
2022-03-03 20:00:00,NVDA,31,44,13,22,40,73,5379,248849,0.5323,0.5936
2022-03-03 19:00:00,NVDA,26,43,10,185,14,651,57887,64261,0.5411,0.5316
2022-03-03 18:00:00,NVDA,23,55,4,157,26,480,25542,239174,0.524,0.5576
2022-03-03 17:00:00,NVDA,18,50,6,66,21,228,49493,541986,0.5265,0.5314
2022-03-03 16:00:00,NVDA,32,46,5,59,50,289,85432,238466,0.5315,0.5398
2022-03-03 15:00:00,NVDA,42,65,9,60,26,713,27496,903285,0.5015,0.5276
2022-03-03 14:00:00,NVDA,50,53,7,90,32,761,115422,519149,0.513,0.5497
2022-03-03 13:00:00,NVDA,11,33,4,175,14,2135,33031,346227,0.6094,0.5838
2022-03-03 12:00:00,NVDA,5,30,6,201,13,1131,10827,43335,0.521,0.5648
2022-03-03 11:00:00,NVDA,4,37,1,175,12,741,6725,66802,0.6281,0.5869
2022-03-03 10:00:00,NVDA,5,20,0,541,1,905,31628,17797,0.581,0.6573
2022-03-03 09:00:00,NVDA,3,23,0,82,1,1001,118932,258459,0.4333,0.4837
2022-03-03 08:00:00,NVDA,3,29,2,180,2,1830,6879,296435,0.5583,0.6196
2022-03-03 07:00:00,NVDA,2,31,0,271,1,2171,5667,325114,0.4781,0.596
2022-03-03 06:00:00,NVDA,5,18,0,114,4,731,2551,122585,0.5327,0.5699
2022-03-03 05:00:00,NVDA,3,33,1,185,6,1353,7859,116974,0.5146,0.5181
2022-03-03 04:00:00,NVDA,5,30,1,235,1,2644,39942,127639,0.5819,0.564
2022-03-03 03:00:00,NVDA,6,19,1,37,0,130,2881,44649,0.5445,0.5758
2022-03-03 02:00:00,NVDA,6,32,11,70,39,392,3445,85997,0.5005,0.5342
2022-03-03 01:00:00,NVDA,10,39,10,175,20,788,17495,347356,0.4966,0.5669
2022-03-03 00:00:00,NVDA,5,43,2,291,5,1423,37873,198238,0.52,0.594
2022-03-02 23:00:00,NVDA,11,31,2,42,9,150,28536,109955,0.5411,0.5356
2022-03-02 22:00:00,NVDA,13,35,19,148,23,397,42152,56368,0.5808,0.5248
2022-03-02 21:00:00,NVDA,26,40,20,134,19,343,93387,289565,0.4976,0.5285
2022-03-02 20:00:00,NVDA,22,60,2,112,23,353,44414,776931,0.5087,0.5521
2022-03-02 19:00:00,NVDA,41,49,7,31,36,187,44300,188660,0.5823,0.5724
2022-03-02 18:00:00,NVDA,32,56,2,108,22,299,25783,994310,0.5815,0.5494
2022-03-02 17:00:00,NVDA,28,56,6,57,15,428,84406,617884,0.544,0.5568
2022-03-02 16:00:00,NVDA,24,69,5,68,14,161,21961,543750,0.5533,0.5361
2022-03-02 15:00:00,NVDA,27,71,1,74,20,98,50638,264897,0.5055,0.6024
2022-03-02 14:00:00,NVDA,26,124,2,12665,13,57923,31232,573348,0.5152,0.5028
2022-03-02 13:00:00,NVDA,14,50,6,212,5,722,120111,751527,0.4967,0.4914
2022-03-02 12:00:00,NVDA,4,21,1,68,0,547,20478,249520,0.5,0.6101
2022-03-02 11:00:00,NVDA,5,21,1,146,7,735,15382,332428,0.5239,0.6002
2022-03-02 10:00:00,NVDA,8,21,3,36,6,142,10386,30290,0.5328,0.5951
2022-03-02 09:00:00,NVDA,2,15,0,32,1,269,2529,73152,0.6979,0.5753
2022-03-02 08:00:00,NVDA,4,19,1,479,16,518,7911,59036,0.5381,0.6258
2022-03-02 07:00:00,NVDA,6,14,21,45,13,257,3445,100904,0.5127,0.5861
2022-03-02 06:00:00,NVDA,5,15,1,471,3,190,86140,30135,0.5655,0.6933
2022-03-02 05:00:00,NVDA,6,37,2,4095,13,1251,8703,12918,0.5236,0.5413
2022-03-02 04:00:00,NVDA,8,24,14,464,26,342,2675,295957,0.5387,0.5414
2022-03-02 03:00:00,NVDA,6,19,0,887,4,305,12639,205560,0.4953,0.5265
2022-03-02 02:00:00,NVDA,14,35,21,1760,36,609,41110,82929,0.4702,0.5328
2022-03-02 01:00:00,NVDA,12,21,4,63,22,274,14635,19538,0.4954,0.564
2022-03-02 00:00:00,NVDA,11,29,3,75,9,214,7497,151411,0.5415,0.5063
2022-03-01 23:00:00,NVDA,12,24,13,850,31,402,38835,87193,0.5435,0.515
2022-03-01 22:00:00,NVDA,12,34,10,906,10,587,16714,86835,0.5275,0.5411
2022-03-01 21:00:00,NVDA,27,39,23,479,37,490,67447,424996,0.533,0.4289
2022-03-01 20:00:00,NVDA,48,53,13,97,50,797,29316,993454,0.537,0.5319
2022-03-01 19:00:00,NVDA,58,53,15,79,46,650,41318,45913,0.5241,0.5035
2022-03-01 18:00:00,NVDA,80,73,23,245,42,1043,54407,387323,0.4983,0.5207
2022-03-01 17:00:00,NVDA,60,73,15,139,30,1988,61424,901253,0.5007,0.5323
2022-03-01 16:00:00,NVDA,62,64,15,36,19,221,68439,159047,0.5354,0.5216
2022-03-01 15:00:00,NVDA,80,54,7,23,42,346,47967,1016847,0.531,0.5338
2022-03-01 14:00:00,NVDA,47,58,5,14,46,72,19174,230502,0.5813,0.578
2022-03-01 13:00:00,NVDA,25,44,1,154,9,1079,72730,166490,0.5183,0.5347
2022-03-01 12:00:00,NVDA,8,32,0,2605,3,876,20682,216631,0.4879,0.5386
2022-03-01 11:00:00,NVDA,5,27,0,1518,5,636,6788,98258,0.5036,0.5513
2022-03-01 10:00:00,NVDA,3,23,1,328,12,390,2039,123052,0.5,0.5489
2022-03-01 09:00:00,NVDA,3,14,4,840,7,404,17146,51971,0.4,0.4667
2022-03-01 08:00:00,NVDA,6,25,5,2365,10,1641,17837,129504,0.6212,0.5825
2022-03-01 07:00:00,NVDA,2,31,2,2076,5,614,2567,163496,0.6031,0.5398
2022-03-01 06:00:00,NVDA,2,21,1,892,6,304,2643,77209,0.4635,0.6317
2022-03-01 05:00:00,NVDA,8,31,1,769,11,824,32220,82668,0.6837,0.61
2022-03-01 04:00:00,NVDA,3,30,0,1576,0,1343,8663,13814,0.5,0.6967
2022-03-01 03:00:00,NVDA,8,24,11,28,16,152,3610,42369,0.5357,0.564
2022-03-01 02:00:00,NVDA,7,38,4,113,16,708,51611,266692,0.6401,0.5877
2022-03-01 01:00:00,NVDA,11,29,8,112,37,581,12028,51290,0.5137,0.4967
2022-03-01 00:00:00,NVDA,11,32,9,113,24,310,15758,128988,0.6053,0.5714
2022-02-28 23:00:00,NVDA,13,31,3,96,15,281,40766,103096,0.603,0.5462
2022-02-28 22:00:00,NVDA,15,28,4,86,23,488,9928,198374,0.5,0.5
2022-02-28 21:00:00,NVDA,29,46,9,200,36,823,44289,589836,0.5465,0.5224
2022-02-28 20:00:00,NVDA,42,45,1,58,11,728,17656,333239,0.5526,0.5837
2022-02-28 19:00:00,NVDA,55,50,3,47,29,579,43879,90026,0.5633,0.5798
2022-02-28 18:00:00,NVDA,26,29,3,10,14,10,4353,261254,0.5354,0.5788
2022-02-28 17:00:00,NVDA,57,44,20,46,20,754,51867,307374,0.5732,0.5883
2022-02-28 16:00:00,NVDA,63,50,5,30,36,146,8033,289408,0.5565,0.5602
2022-02-28 15:00:00,NVDA,56,64,4,66,35,558,49114,763366,0.5927,0.5573
2022-02-28 14:00:00,NVDA,60,76,6,106,49,412,34252,718655,0.5478,0.5202
2022-02-28 13:00:00,NVDA,18,42,3,173,13,818,40653,62144,0.5616,0.5551
2022-02-28 12:00:00,NVDA,5,20,0,69,3,608,9331,101556,0.49,0.549
2022-02-28 11:00:00,NVDA,3,26,0,290,2,678,8845,184024,0.6458,0.5216
2022-02-28 10:00:00,NVDA,3,22,4,828,5,584,7719,20489,0.5333,0.5249
2022-02-28 09:00:00,NVDA,7,41,3,224,4,636,41577,137888,0.6306,0.6018
2022-02-28 08:00:00,NVDA,0,35,0,155,0,307,0,117450,0.0,0.5724
2022-02-28 07:00:00,NVDA,3,28,0,138,4,315,3,209092,0.6875,0.7023
2022-02-28 06:00:00,NVDA,7,18,3,35,16,146,10775,53236,0.5946,0.5571
2022-02-28 05:00:00,NVDA,9,21,3,98,17,845,328,56454,0.4893,0.5855
2022-02-28 04:00:00,NVDA,17,34,6,93,16,721,37318,47955,0.5891,0.6622
2022-02-28 03:00:00,NVDA,13,34,20,97,22,1086,14493,110534,0.4985,0.5564
2022-02-28 02:00:00,NVDA,15,23,12,96,26,551,33140,238266,0.5716,0.5634
2022-02-28 01:00:00,NVDA,14,30,15,12,27,40,31779,141155,0.5317,0.5934
2022-02-28 00:00:00,NVDA,15,30,3,192,11,1185,37437,35597,0.5516,0.5503
2022-02-27 23:00:00,NVDA,20,20,19,37,28,110,11763,111390,0.4711,0.4946
2022-02-27 22:00:00,NVDA,6,27,3,213,5,790,16131,278454,0.5556,0.5677
2022-02-27 21:00:00,NVDA,8,33,9,193,7,1234,5392,60718,0.4938,0.5526
2022-02-27 20:00:00,NVDA,6,17,5,50,11,432,2442,118018,0.4946,0.5734
2022-02-27 19:00:00,NVDA,8,25,2,40,9,62,34552,62443,0.5389,0.5527
2022-02-27 18:00:00,NVDA,9,37,5,76,23,278,20503,347856,0.5976,0.6296
2022-02-27 17:00:00,NVDA,11,26,9,48,35,159,6463,32082,0.543,0.5426
2022-02-27 16:00:00,NVDA,5,28,8,77,20,288,82682,222744,0.5508,0.5175
2022-02-27 15:00:00,NVDA,5,32,2,147,4,350,9455,248501,0.4762,0.53
2022-02-27 14:00:00,NVDA,11,30,7,366,15,1043,31520,37458,0.5635,0.5117
2022-02-27 13:00:00,NVDA,5,22,13,64,7,160,21435,53670,0.5833,0.5472
2022-02-27 12:00:00,NVDA,2,17,0,82,7,244,51,27389,0.5,0.4991
2022-02-27 11:00:00,NVDA,2,23,0,140,1,1284,2,99560,0.5456,0.5333
2022-02-27 10:00:00,NVDA,0,6,0,22,0,44,0,9851,0.0,0.5479
2022-02-27 09:00:00,NVDA,0,16,0,99,0,318,0,49061,0.0,0.6146
2022-02-27 08:00:00,NVDA,0,27,0,236,0,469,0,43173,0.0,0.5082
2022-02-27 07:00:00,NVDA,1,27,0,251,0,516,4333,22679,0.5,0.5474
2022-02-27 06:00:00,NVDA,5,25,1,79,2,351,9775,73369,0.4743,0.5432
2022-02-27 05:00:00,NVDA,2,18,0,15,1,54,1586,147388,0.65,0.5803
2022-02-27 04:00:00,NVDA,2,11,5,21,12,83,103,23958,0.4,0.5853
2022-02-27 03:00:00,NVDA,2,32,2,396,2,1186,4,36341,0.5,0.5824
2022-02-27 02:00:00,NVDA,3,41,1,165,10,338,12,594384,0.3481,0.5746
2022-02-27 01:00:00,NVDA,5,33,17,376,9,859,1038,24644,0.5298,0.5365
2022-02-27 00:00:00,NVDA,6,33,15,47,14,163,33473,94062,0.4953,0.56
2022-02-26 23:00:00,NVDA,7,26,16,111,16,1077,14081,85937,0.5403,0.554
2022-02-26 22:00:00,NVDA,8,28,8,141,6,485,1051,754605,0.4965,0.5381
2022-02-26 21:00:00,NVDA,5,42,2,1158,1,4635,10695,444298,0.49,0.5554
2022-02-26 20:00:00,NVDA,8,24,19,179,7,950,2078,36287,0.419,0.5365
2022-02-26 19:00:00,NVDA,6,30,8,166,10,391,36179,71336,0.5479,0.5917
2022-02-26 18:00:00,NVDA,10,34,8,453,5,1875,23021,67449,0.591,0.7258
2022-02-26 17:00:00,NVDA,4,22,4,211,5,496,13312,239793,0.6461,0.5976
